td_client_id,street,city,state,time
89c65e2c-7298-4ea2-c0cf-56f004723b01,Cordelia,Washington,DC,1554347001
eefe14c0-3368-4d1b-a410-ab5c349aeb4b,Towne,Philadelphia,PA,1554347001
59dfab99-d6b9-4d93-88b0-6358e7dc0bab,Superior,Lakeland,FL,1554347001
9cee0b87-d9cd-4522-a025-16a7525b6ae5,Express,New Orleans,LA,1554347001
0623d247-94d4-47ba-a586-2264c660f15a,Knutson,Corpus Christi,TX,1554347001
3c817952-287b-43d5-862a-c0e65ae746b2,Crescent Oaks,Pinellas Park,FL,1554347001
7e899c39-5d7c-4692-f578-822fbd42b20e,Cascade,Atlanta,GA,1554347001
1b3f583d-0742-4b6e-b367-41c490c7518a,Hermina,San Jose,CA,1554347001
8304bac3-5add-4a0b-b2ae-1552d2dda845,Reinke,Bonita Springs,FL,1554347001
f13d60dc-0205-4fc7-af84-5eb373758561,Kedzie,Minneapolis,MN,1554347001
0bc0a0de-a22e-4f02-8638-8148528137ea,Bowman,Dallas,TX,1554347001
f334e188-623b-4f62-91d3-3abc42ed4e27,Swallow,Amarillo,TX,1554347001
98c2d640-e3ff-4f03-b513-349a6b1d9448,Pond,Chicago,IL,1554347001
c2152fee-c91b-4996-8c32-f80eab319ef0,Red Cloud,Largo,FL,1554347001
e9c45f6a-9bfb-4d6f-ad2c-310a772373cf,Prairieview,Springfield,IL,1554347001
0b427e2f-6e0d-4747-bafc-d3242ce7fb2d,Hoepker,Phoenix,AZ,1554347001
da9b4897-c2ac-4f7d-839a-6fb8fc2effa0,Springview,Wichita Falls,TX,1554347001
d0bcfc4c-a35f-4b26-9b0a-ebe4f88765fe,Artisan,Chicago,IL,1554347001
45a56e11-53b4-4356-8015-14fe86444686,Calypso,Pittsburgh,PA,1554347001
9464d5ef-b167-45be-9414-e53837bc3afb,Graceland,Santa Monica,CA,1554347001
bb494ce2-c5a0-4655-8dda-303dce3c42f7,Onsgard,Lake Worth,FL,1554347001
5df439bf-448f-4854-da95-6687a970062f,Hagan,Waterbury,CT,1554347001
4a3cd6fe-f569-4534-9783-4baf0ff8ed70,Dexter,Mobile,AL,1554347001
ec5cd8f8-a474-4af1-b003-d0007d07a8a8,Holmberg,Manassas,VA,1554347001
25b06abd-cf58-47c0-c42c-cee86ddb234f,Glendale,Oakland,CA,1554347001
45e9ab77-f86e-4f65-a14d-22f88491f34a,Melrose,Charlotte,NC,1554347001
c641e6bf-e8a8-42f8-f27b-e17b24eff733,Vernon,Eugene,OR,1554347001
a86a447a-e29a-4c8e-81ad-00ad99413792,Starling,Fort Wayne,IN,1554347001
1e87363e-76d1-4e46-8fa9-e845b62143a8,Hauk,Phoenix,AZ,1554347001
322d193d-131d-4adb-d2ad-f9f0b69ac402,Anniversary,Lexington,KY,1554347001
1ba93f23-71ea-4ed6-b421-bceaeff044e9,Mifflin,Birmingham,AL,1554347001
af0d1a4d-4910-49c2-9cb4-74799c71a0db,Brown,Lexington,KY,1554347001
2ce65bc9-6640-4a19-be12-2153bfa1faf0,Main,Orange,CA,1554347001
fba888f0-90a7-4d36-8a77-380f7d0186df,Toban,Scottsdale,AZ,1554347001
228d5850-a3f4-40d7-a22b-38be22519e24,Spaight,Roanoke,VA,1554347001
087772b0-891e-4809-8317-8d8ea2a2eb46,Melrose,Louisville,KY,1554347001
de86ceb9-f9cd-4b19-98dc-1862c1c33fca,Fair Oaks,New Bedford,MA,1554347001
9a19917d-6b59-4d02-aaff-93168649832c,Transport,Baltimore,MD,1554347001
c312a5a6-4ed4-4b8b-a13b-b044e79fe809,Eastwood,Fort Lauderdale,FL,1554347001
37a7b071-28ac-4638-9d03-e050282dcb3c,Hallows,Houston,TX,1554347001
f06c748c-69b7-445a-923e-577dc89178ca,6th,Minneapolis,MN,1554347001
443f101b-7d57-4102-8774-dc81143a59ac,Quincy,Fort Worth,TX,1554347001
f7a4cfae-343c-4f6e-bf1b-72ab9a6363cf,Spenser,Des Moines,IA,1554347001
eec9834e-fff1-4552-92dd-a845881b6516,Elka,Saint Paul,MN,1554347001
0ebcd228-1e47-4ac8-e882-d6adc37d7950,Dixon,Tucson,AZ,1554347001
5f5e5519-b202-456c-9d1e-bc5eaf0f31b1,Summit,Dallas,TX,1554347001
297d7aaa-a3b3-47a7-8e71-10ccba411ce7,Meadow Valley,Young America,MN,1554347001
7d19b09b-1434-4524-9ae1-a29cf46e88b6,Di Loreto,San Jose,CA,1554347001
819365f2-919c-41df-9288-6b2aad3b3c6d,Upham,New Hyde Park,NY,1554347001
9664755e-b4c4-44a6-d3a9-367f546e0514,Mandrake,Pasadena,CA,1554347001
bb8a6c41-570a-43ae-bbbd-8568a0c9de5c,Vera,Washington,DC,1554347001
1d4c9436-5a13-493d-fc7c-da976fc797e6,Mitchell,Knoxville,TN,1554347001
5aa1d0cb-6178-4dc7-edf2-aca80989a510,Fulton,Fort Worth,TX,1554347001
c67ab511-87e2-4d7d-c18f-4bcb13f6b039,Dryden,Salt Lake City,UT,1554347001
3039e5d5-0441-45b0-9a6f-effb64321f6e,Mccormick,Denton,TX,1554347001
5b45b8a8-48d8-4c8e-85a0-3df066931af5,Melby,Jackson,MS,1554347001
28cfdc9f-7e1e-4e56-8a9c-43067d8d55b0,Manitowish,Houston,TX,1554347001
1c3cd9cd-fd12-4be2-f339-da46c5d46336,Warrior,Apache Junction,AZ,1554347001
aaa74819-cfd8-40d7-9822-8623cd689c93,Erie,Denver,CO,1554347001
7b35efaa-7d5a-44cd-aa4a-108b2b9b9fbd,Sunfield,Atlanta,GA,1554347001
f32d4629-3e6e-48f6-a280-57a166ab5917,Monica,Wilmington,DE,1554347001
a590281d-2062-4e3a-9672-91db1b9c5380,Forster,Pittsburgh,PA,1554347001
0bed21c4-1f66-4a4c-b73f-89949c75cda0,Oak,Dayton,OH,1554347001
817456b6-57ba-41b1-b06f-b92ad9c021f7,Ilene,South Bend,IN,1554347001
1c40ee3d-f28f-471f-e4d3-8770e055dd1e,Del Sol,Colorado Springs,CO,1554347001
29486302-8cbc-4e00-bc98-46194c41b89a,Corry,Kansas City,KS,1554347001
9a35c356-6b44-400c-9240-adbc4180253c,Golf,Las Cruces,NM,1554347001
280fddae-3661-4f17-8248-3460245333b8,Longview,Chattanooga,TN,1554347001
ed2beb96-8a2b-424e-8769-df883216cb53,Blaine,Syracuse,NY,1554347001
daeec09b-5bb1-4169-87e2-686799d93700,Lillian,Arlington,TX,1554347001
260bf052-e681-49ef-8af5-1d1a1725a40d,Arizona,Manassas,VA,1554347001
b95310f5-10d2-4b4f-a3df-6922e6ef78d1,Main,Jacksonville,FL,1554347001
3afd2d47-2507-43bc-9e5f-8d368dc2ea57,Green Ridge,Huntington,WV,1554347001
90b94271-123c-491e-9fc1-ccbdad3028bc,Katie,Saint Louis,MO,1554347001
3a48037e-fdb8-43ef-946a-6d75851eb595,Springs,Evansville,IN,1554347001
86485622-c793-43fc-b311-b75e6b8678a9,Dorton,Des Moines,IA,1554347001
4c807afa-52ac-4221-8010-c93bdf444282,4th,Edmond,OK,1554347001
a38fe58a-7eba-4ee2-88f0-25028d448037,Londonderry,Washington,DC,1554347001
88f737a5-912d-40f9-9589-8a1baee5c151,Iowa,Milwaukee,WI,1554347001
403106e5-4ce1-4ca4-ae4d-536b55f21303,Forster,San Francisco,CA,1554347001
36d399e4-096c-4432-ada2-a050ce231db2,Morningstar,Nashville,TN,1554347001
3f571d99-32dd-4542-8c14-2c3a528a8cc2,Shelley,Tampa,FL,1554347001
a490e991-2f53-443e-8d92-0268ebd8da87,Basil,El Paso,TX,1554347001
0650ddce-1fa9-4b17-a293-e5506b3dba24,Loomis,Dayton,OH,1554347001
df7e53b3-c37f-4a20-947e-4212407f7f10,Kennedy,High Point,NC,1554347001
a9aaba33-1294-4f32-bcfb-6b6b24c49f0b,Michigan,Knoxville,TN,1554347001
af1b032d-e32d-40ef-ed08-4d28768329ac,Clove,Roanoke,VA,1554347001
467da06b-0cb4-4872-d578-ddff7dfbb17d,Sachs,Newark,NJ,1554347001
de29f0dc-8afc-4fde-d1d5-19d50ef41ae4,Donald,Roanoke,VA,1554347001
da8e8675-62a4-4999-8ae2-da306755a51b,Fulton,Arlington,VA,1554347001
cd6a84c8-885e-43a5-aa4c-773f89949c75,Washington,Sacramento,CA,1554347001
9776fd03-f190-4046-ba9a-9e870e64141f,Fisk,Albuquerque,NM,1554347001
25ab5e64-c37f-4ce3-be43-f0171fa84216,Autumn Leaf,Kalamazoo,MI,1554347001
bbcabdd4-9678-4b59-b4cb-72bd4383f514,Lien,North Little Rock,AR,1554347001
9b6c01d5-33d7-4f63-9b92-a269726c78f9,Lyons,Huntsville,TX,1554347001
9e429887-0883-4502-d313-7933510c5c71,Lukken,Washington,DC,1554347001
fdeac5d1-6fbf-4749-85fb-2554dc6c0499,Anhalt,Birmingham,AL,1554347001
2088bcd5-d436-4b48-86a3-dbb8d5fa6d9e,Elka,Chicago,IL,1554347001
05d02e59-dd18-42d3-9539-16939e64756d,Hudson,Lakeland,FL,1554347001
76df2d50-eff1-4265-aa2b-d166da379e37,Butterfield,Paterson,NJ,1554347001
22571e6d-16a1-42da-80c2-6f178e055fa3,Forest Dale,Mc Keesport,PA,1554347001
b6a88025-c8f2-4a55-9a3f-3e150488b15f,Hoffman,Everett,WA,1554347001
1471329c-f515-4739-e8bf-94afe353a097,Lake View,Pittsburgh,PA,1554347001
dabf993a-0064-4136-9af6-ea773fd07911,Mandrake,Washington,DC,1554347001
5cf651e2-08d1-4825-8e02-ea35a25e8409,Tennessee,Austin,TX,1554347001
b9676f88-5f90-452f-933e-f2deec061144,Monica,Suffolk,VA,1554347001
301fb8df-62ed-4c70-91a1-2c368180418d,Summit,Albuquerque,NM,1554347001
1101afbe-3a7e-4d1f-adde-368dd8e2a3ad,Manley,Saint Paul,MN,1554347001
cf0f6f51-8089-4987-b5d6-1222b4930a14,Brentwood,Grand Rapids,MI,1554347001
d40a68b8-503d-4f7d-bbb1-8352bf3ac4e0,Mcbride,Minneapolis,MN,1554347001
a3eaab21-8cfd-46ee-b816-fd85a5680568,Buell,Fort Wayne,IN,1554347001
30c6bf1b-07b7-426f-d90e-e170a1abcdc4,Carioca,New Haven,CT,1554347001
88e4302f-e4ab-43ee-8697-d31e7be38bc7,Pierstorff,Largo,FL,1554347001
0818c3a0-b192-4100-87a6-8e358c1cf63e,Meadow Valley,Pensacola,FL,1554347001
e08b6b03-5ab4-4197-edcc-2bbff24592e9,Prairie Rose,Phoenix,AZ,1554347001
9ffad840-9998-4bbb-9bea-e7b4fb94057a,Manley,Bronx,NY,1554347001
5e689b0c-4993-41a9-a6bb-f2cfb6ba94f2,Dryden,Baltimore,MD,1554347001
a538c692-cae8-4803-e716-c18bcf9a91db,Eagle Crest,Dallas,TX,1554347001
97a39dfc-e52e-4b6c-815f-e89ded7431d5,Waxwing,Bakersfield,CA,1554347001
1b59dd30-1e79-4e6a-b2e9-258e85f07d0f,Linden,Columbia,MO,1554347001
92d94302-0252-4fd8-8758-3dc2959312f8,Kings,Dallas,TX,1554347001
2ce1ac3f-1846-4645-920f-599c6cf6a180,Manitowish,Los Angeles,CA,1554347001
051fa0da-ae26-42eb-93a5-7f9a52533832,Sherman,Idaho Falls,ID,1554347001
520fab3d-dfec-4dd8-8cda-d81d0d61a861,Barnett,Austin,TX,1554347001
2c4a8ca1-3637-4729-9603-c803e19487ab,Annamark,Nashville,TN,1554347001
bf95c9f6-29c3-4f06-f837-413bbc5e5d89,Leroy,Portland,OR,1554347001
bdaa9715-8b5b-4fdb-e97b-7741987b7c4f,Bayside,Mobile,AL,1554347001
d06095a5-fee9-49e4-b1b5-23ddf54e95fe,Sherman,Dallas,TX,1554347001
2852cc14-37b3-4306-8184-360565e52216,Fuller,Oakland,CA,1554347001
3452b49a-f1fa-49c5-8b53-448857714456,Reindahl,Atlanta,GA,1554347001
fe2abcc3-8461-43d4-9ba4-ecd2d7227320,Di Loreto,Fort Worth,TX,1554347001
6d6491d1-964f-4892-a96c-53f7e1ea7b02,Mesta,Bakersfield,CA,1554347001
23746c59-ecd4-4e81-9568-0ef4e5080ac3,Ridge Oak,Albuquerque,NM,1554347001
46b59afd-5f3d-4fe7-a4dd-1599dc82fa57,Memorial,Fresno,CA,1554347001
5dd77ca3-aebf-44d3-ad4c-a55772b89ece,Brentwood,Cincinnati,OH,1554347001
a1ce896e-ee62-44c5-be59-a553de1126b1,Oak Valley,San Francisco,CA,1554347001
e4164d04-f714-41f2-b524-7c85e3f81a5b,Dexter,Birmingham,AL,1554347001
bf2c6384-0035-483f-91bc-a7dd42d65ec0,Farragut,Louisville,KY,1554347001
554c3fcb-2c82-47b8-aa23-33079a08460a,Nova,Fort Myers,FL,1554347001
cae0c86e-b706-432e-8435-30ae98cb7b31,Tennyson,Jacksonville,FL,1554347001
d86e8f21-1ff2-43bd-bbb0-c39cd167a972,Bartelt,Jackson,TN,1554347001
be7940e0-16be-4112-9656-8cbe24a320e2,Moose,Charleston,WV,1554347001
4406ae3b-93f8-48d1-9b77-ab48b7f4abb2,Katie,Nashville,TN,1554347001
34cf1e19-7781-4e2a-8ba6-4278c626d46d,Dayton,Phoenix,AZ,1554347001
2e1f75e8-234a-456a-8c77-3f89949c75cd,Dixon,Washington,DC,1554347001
fe7154d1-fc98-4337-b756-a6dfc98f2bb5,Golf View,Washington,DC,1554347001
267b9c4b-70b2-44cb-94d9-73ac00fa3814,Scoville,Sacramento,CA,1554347001
0bd9b6b9-aa76-4749-9af0-1c7f6f15f5a3,Toban,Akron,OH,1554347001
034fa429-1642-48b7-916d-53f06404c3f7,Carberry,Colorado Springs,CO,1554347001
71f12d5e-ea05-4bf4-a01c-5bfb55615bbd,Blaine,Frankfort,KY,1554347001
72e69bb6-4cd2-48c5-88cb-cba40f09e642,American,Pasadena,CA,1554347001
22b9d60b-9876-45ef-93c5-cecf4f3c3844,Mitchell,New York City,NY,1554347001
f7770948-1871-4d69-bba5-d64aa39dab7b,Caliangt,El Paso,TX,1554347001
596e0203-5f55-40d5-9079-aa2f6239ba11,Saint Paul,Aurora,IL,1554347001
c5f87f94-9723-4dcc-acf9-895344653fd6,Weeping Birch,Saint Cloud,MN,1554347001
2e64afd8-b63c-4921-b2fa-58d624423e0e,Sutherland,San Antonio,TX,1554347001
b5ef7db3-2746-44ed-bfeb-78e943c89b28,Erie,Gainesville,GA,1554347001
5381efba-bb1d-45f7-b265-1e6a5e771980,Amoth,Grand Forks,ND,1554347001
81f61d6d-83f8-420e-d463-97e8afce9cfa,North,Santa Cruz,CA,1554347001
3e175489-898d-4c86-aa53-9f2d442d38c1,Corry,Farmington,MI,1554347001
d953e4a7-1817-4a4d-8ef6-5e0f926603a0,Chinook,Dallas,TX,1554347001
9fbfa0a1-9871-46d4-badf-0fd4c7e01e43,Vernon,Savannah,GA,1554347001
dcaa3c76-de93-4461-aaa5-36f103494247,Jenna,Bronx,NY,1554347001
963d3e39-fe32-4a02-bfec-a9104342b7ba,Browning,Houston,TX,1554347001
a77a6455-ed6f-47aa-916b-98ab8da8b73e,Sycamore,Gainesville,FL,1554347001
a6037a69-9e36-44af-b52c-d4cac47f3098,Hanson,Pasadena,CA,1554347001
d7f7dae3-080c-4078-8b36-4ed26c045b25,Darwin,Houston,TX,1554347001
60039a82-0ff1-4552-92dd-a845881b6516,Vidon,Atlanta,GA,1554347001
fafc78b3-d525-4aa5-b1b5-ac88c1480363,Stoughton,Panama City,FL,1554347001
07a65282-950d-49f6-a9e6-250d70d2d81d,Anthes,El Paso,TX,1554347001
f5aecd45-d0ba-48a4-bc50-3590ec5d0d4d,Scott,Pueblo,CO,1554347001
881de859-2d5e-4d87-97d7-c9edb8263836,Cody,Savannah,GA,1554347001
cebf824c-dcbb-40a2-be26-a16f3abcb905,Pennsylvania,South Bend,IN,1554347001
faeca1e0-0250-4e45-f950-bc3809cf394c,Mayfield,Austin,TX,1554347001
e78af4d7-1f66-4a4c-b73f-89949c75cda0,Little Fleur,Anchorage,AK,1554347001
19d29c7e-0402-481c-97b4-6f26dd24a723,Westerfield,San Diego,CA,1554347001
5f591993-69c4-4249-a6dd-0a7e7538dcaf,Muir,Louisville,KY,1554347001
296a0a71-0e49-4085-fd39-718bf0485ac6,Crest Line,Memphis,TN,1554347001
d623673f-0880-4ca8-a11f-5fd6c851f78e,Spaight,Maple Plain,MN,1554347001
9f8b566e-b767-4589-87b1-cc324eba1d6b,Fieldstone,Raleigh,NC,1554347001
c11cf344-cc49-4f56-b5c5-4cf84cc4f350,Mandrake,Lancaster,PA,1554347001
cf0789f1-0d13-4e9b-a96a-a190a4c9b25a,Linden,Jackson,MS,1554347001
c806d964-e516-4358-8919-76a82a0268a7,Hovde,Fort Worth,TX,1554347001
f8af5a05-1f66-4a4c-b73f-89949c75cda0,Arizona,Wilkes Barre,PA,1554347001
ffc2a9bc-1f4d-4904-a7b6-8bce9b8a0863,Arkansas,Washington,DC,1554347001
2c6e779b-fbba-4051-9ef8-9cea358623c7,Golf,Wilmington,DE,1554347001
c6ec05ea-8255-4555-a3b1-d9c8ba41762c,Sloan,Littleton,CO,1554347001
b4f300e3-9d2a-4863-acdf-9303dec6e340,Evergreen,Charleston,WV,1554347001
010bf0a8-ba3f-44f3-a6af-84f688ca4505,Division,Sioux Falls,SD,1554347001
d4a80f61-e1e2-4332-bd93-17de551aff5c,Gulseth,Baltimore,MD,1554347001
461f1d31-3749-457f-88bc-e90b8f87b8b2,Waubesa,Albuquerque,NM,1554347001
2743348e-544a-4bbf-9961-4e83aa8db888,Orin,New York City,NY,1554347001
8974d256-885e-43a5-aa4c-773f89949c75,Oriole,Jacksonville,FL,1554347001
a99570ee-05a5-46c0-b5b7-01f0fd724519,Hallows,Mansfield,OH,1554347001
63657121-4e60-45f6-b36e-77fffec78ccb,Maywood,Des Moines,IA,1554347001
9d3769ac-ccd7-4a5b-945a-dcde448b382e,Muir,Dallas,TX,1554347001
f2c349bc-0ba6-40ef-f874-4aeba11ef94d,Roth,Waterloo,IA,1554347001
34e86785-e40d-4673-d383-bbf36d439a95,Bobwhite,Jefferson City,MO,1554347001
b3d7da80-5c75-4be6-82c9-a4884585dbe7,Kings,Erie,PA,1554347001
428b76ca-016b-4bc9-9107-4e60e11ad606,Muir,Provo,UT,1554347001
54d7519a-59a7-4b01-b596-e790ea68b202,Lyons,El Paso,TX,1554347001
24e183ff-4f76-40f2-c949-f98caa22e909,Schlimgen,San Francisco,CA,1554347001
4e01d97d-ac28-4f39-b597-41c9f1a15c68,International,Denver,CO,1554347001
0a584c95-ed93-4d2b-e08e-04a9b5cdb1cf,Amoth,Richmond,VA,1554347001
2d1bb90a-e7d9-4522-88c0-0a484377180b,Browning,Woburn,MA,1554347001
8c97022a-8daa-4786-858c-2694e45ef493,High Crossing,Sacramento,CA,1554347001
35360a71-f49f-4c8f-944d-936b81b18e5b,Russell,Cleveland,OH,1554347001
3c40d599-9548-4376-9b29-3d2982068632,School,Kingsport,TN,1554347001
55821050-4df9-4850-9d61-78115677f417,Pine View,Dallas,TX,1554347001
d5e42501-d2af-4650-a019-08f01ab7fa28,8th,Merrifield,VA,1554347001
3363dde2-1307-462a-81fc-b9913d05e5f5,Westend,Frederick,MD,1554347001
6b34a4b6-3b64-41b9-a699-145cd243ef8f,Roth,Sioux City,IA,1554347001
c1b35529-def4-40c1-9369-025b4c759eed,Fuller,Huntsville,AL,1554347001
41452abb-866c-4bf2-8b73-8971311b5e5d,Ridgeview,Birmingham,AL,1554347001
8b877196-1466-464b-940a-422f7a699ad0,Anderson,Oklahoma City,OK,1554347001
4b4f262c-ab47-4b72-aa11-e1f7b9aef068,Derek,Modesto,CA,1554347001
3ace6638-40fe-4800-9104-3a7ef04a97e3,Brickson Park,Chicago,IL,1554347001
539cbb67-4812-439c-979e-34a0c884008d,Fulton,Albany,NY,1554347001
0c4ac096-59ec-4df2-eab1-2086f3df9b95,Butternut,Wichita,KS,1554347001
181a364c-09d3-4236-ce1e-b9e200990e34,Gale,Daytona Beach,FL,1554347001
cf01fb43-a870-413f-c5a6-744c4138bb56,2nd,San Antonio,TX,1554347001
b17f4962-5746-4287-8c89-0bbfb9a9bad9,Southridge,Suffolk,VA,1554347001
9c452b20-e596-4fd8-ac86-df79e190e140,Oriole,San Antonio,TX,1554347001
70e83a4f-570c-4dc7-9ca2-c778a6553dee,Mayfield,Wichita,KS,1554347001
65949b38-234a-456a-8c77-3f89949c75cd,Lien,Milwaukee,WI,1554347001
bf473294-dbc5-486a-ac4b-b819b7a092c5,Garrison,Houston,TX,1554347001
7ddd82f3-30c2-4f4b-c8b2-c1c2c8cbd0d1,Sommers,Houston,TX,1554347001
eee6191b-6f1c-4fd2-ad09-215e8ad968d5,Carey,Oklahoma City,OK,1554347001
bc67cdb7-24c3-4b05-b418-d87196214f3f,Hovde,Detroit,MI,1554347001
b0455657-de38-494d-ac70-cd2c730d4884,Hovde,San Mateo,CA,1554347001
1ab254de-aae6-4feb-ae05-82e511d8457b,Scofield,Louisville,KY,1554347001
1144b6f4-2534-480f-a75f-8ea644a5e614,Delaware,Dallas,TX,1554347001
0b719628-b5d0-423d-b805-e2b7a3e27312,Daystar,Anaheim,CA,1554347001
dafe48bd-233b-49aa-bac3-1683de87fb27,Norway Maple,Phoenix,AZ,1554347001
5676e468-fdf3-42d8-b097-8b101bdf2a31,Oriole,Seattle,WA,1554347001
27e4c237-1b3c-412d-a681-a93b864dd733,Jenifer,Rochester,MN,1554347001
3ddac45f-092a-4912-9d0b-0749d0764533,Hermina,Temple,TX,1554347001
e4ea7921-133e-451a-c073-74e092df311d,Moulton,Washington,DC,1554347001
bc8b3d6b-4b51-4632-8068-a81c84760eb5,Burning Wood,Arvada,CO,1554347001
31496968-885e-43a5-aa4c-773f89949c75,Hallows,Madison,WI,1554347001
cfc5546c-eaec-4218-ea11-82b02ae2bee9,Troy,Irvine,CA,1554347001
7edb6c49-4a25-4839-b286-3231ecfb29fb,Debs,Newton,MA,1554347001
da35003d-ad93-4369-db8c-35df4f8078bb,Hallows,Athens,GA,1554347001
e36761fa-9b57-4bc1-a5a0-badfbef359bf,Gale,Huntsville,AL,1554347001
c30cf0d2-42fd-4f2e-9548-6a558b09c372,Steensland,San Bernardino,CA,1554347001
2b07a106-861e-440e-a456-6837e2ff4358,Union,Daytona Beach,FL,1554347001
ea1bd1e3-226a-4364-955b-a7b964091e99,Ilene,Irvine,CA,1554347001
a9948de1-1542-42d1-b164-f844ad8a8495,Brentwood,Colorado Springs,CO,1554347001
ccfe28d5-4b48-44d2-c978-72bacea6d334,Golf View,Houston,TX,1554347001
d7549216-0fb2-4a46-a2f1-2d99b873d2da,Helena,Inglewood,CA,1554347001
413fb7e4-91ba-4c20-845a-72d5e3a03fad,Delaware,Charleston,WV,1554347001
5a7fd90d-1c2b-43bc-a49f-5348d9cbd45c,Hoffman,Escondido,CA,1554347001
a2cc91c7-1f66-4a4c-b73f-89949c75cda0,Texas,Evansville,IN,1554347001
c514aa9d-f7f2-48b4-dc0a-2ac4d8cab5a2,Portage,Long Beach,CA,1554347001
c8913d97-34db-4413-ff5b-4e22ef861870,Carioca,Arlington,TX,1554347001
fb21dfbe-94d4-491a-a5a3-18fab9849ad2,Fairview,Los Angeles,CA,1554347001
0a86b98c-2b87-4c2d-b92e-07f7cb802462,Caliangt,Baltimore,MD,1554347001
df086ada-2678-413b-ea44-1697f9229834,Oak,Greeley,CO,1554347001
02085166-0d4e-4ca8-9137-fe2bd90276ac,Maple,Philadelphia,PA,1554347001
ddfc9a7b-929f-4441-a9a6-31b505dac413,Anderson,Mount Vernon,NY,1554347001
60ff6fe9-0051-4ec2-9fa9-eb51a21c5a27,Summerview,Littleton,CO,1554347001
5d360550-b053-4cb4-b2d4-e310384bec80,Eggendart,Cedar Rapids,IA,1554347001
96a7335f-1ad0-427e-a400-0238f600fb41,Redwing,North Little Rock,AR,1554347001
cb6b1b39-b00e-4cfa-bfa9-bdae82bf3a6b,Monica,Norfolk,VA,1554347001
da621734-94c0-4c37-bacf-f0921e44d9a9,Evergreen,Corpus Christi,TX,1554347001
12201609-b274-4fb3-a2ef-7d25265a0c9b,Knutson,Flushing,NY,1554347001
8edfa32f-b3e4-43a2-b174-0a9452eb59d0,Nevada,Washington,DC,1554347001
072e247a-d598-4165-bfc4-36ea82cb8f9f,Hoard,Huntsville,TX,1554347001
8cf6036a-fac6-4c2e-9108-e66a058b38ec,Porter,Gainesville,FL,1554347001
f236f68b-bfca-4703-bff2-f6a2d579a47b,Redwing,Washington,DC,1554347001
640993f2-781d-4bee-bfc4-54fd77207151,Hayes,Chattanooga,TN,1554347001
d6936a22-fb45-41f8-b24f-ea8afe2e7151,Summit,Erie,PA,1554347001
eb62c4b0-e47c-4c18-9678-86bbde5abf4c,Dwight,New York City,NY,1554347001
2f7f5db6-fa6b-4b76-af04-81a6c503fe7d,Eagle Crest,Minneapolis,MN,1554347001
345356e6-7cd0-4c72-89b3-f26ddcdbbf59,Schlimgen,Des Moines,IA,1554347001
f485098b-1670-4bd9-b006-635d1f307b1a,Steensland,Lake Worth,FL,1554347001
b28f99d4-8bbe-41a8-b100-de4a7cbc135a,Lake View,London,KY,1554347001
4491dc15-5668-4cd8-f75c-083ada865a30,Kensington,Memphis,TN,1554347001
1aa3b3d0-e8ae-47f5-a9de-9175c7b97e3d,Schiller,Arvada,CO,1554347001
1739ad0a-5e5a-4ed1-810e-b22ba1729655,Dakota,Fort Worth,TX,1554347001
5d62894d-8d6e-4770-b72e-9f93f8c4a6d9,Petterle,Sacramento,CA,1554347001
bd20d5fc-f8f1-4a50-b5da-22a501f5b120,Mesta,Cleveland,OH,1554347001
92043bcd-9543-4634-8b23-9af458fa1277,Donald,New Orleans,LA,1554347001
f015483d-d5ae-4a20-b00a-b6c62aca3006,Acker,Fort Pierce,FL,1554347001
0da8c302-ccdd-4f6a-9130-8a700b1b6937,Di Loreto,Bronx,NY,1554347001
5114a784-885e-43a5-aa4c-773f89949c75,Granby,Arlington,VA,1554347001
1abdacf1-28f5-40ad-928b-7870acf3c1bf,Merry,Hot Springs National Park,AR,1554347001
57c15e6b-ea28-4736-9397-ec9c9a15e7dd,Butterfield,Des Moines,IA,1554347001
f0121c03-d1a7-424e-949e-64252825fbcc,Blue Bill Park,Levittown,PA,1554347001
45d78f1b-e787-4c95-c2b5-3ed36a5a30b7,Anniversary,Allentown,PA,1554347001
b8e69e70-8b57-4e5c-be69-0b39076f31c5,Montana,Biloxi,MS,1554347001
96cbaab3-9d46-4225-ae27-1f8afa2106e2,Florence,Memphis,TN,1554347001
0e158989-9c04-4554-b426-4b22653d5ac8,Steensland,Fresno,CA,1554347001
1795b55a-614a-497d-a8ed-2e7f033a9c4a,Wayridge,Sarasota,FL,1554347001
9c457231-0908-480c-b5b5-fb44e2fc6dfb,Glacier Hill,Roanoke,VA,1554347001
0baf9dfe-cb6e-4781-c908-f84d7f4d36cd,Harper,Washington,DC,1554347001
14f95393-3506-46e7-c7fe-3048dd8968b8,Golf Course,Lincoln,NE,1554347001
9883b590-1f66-4a4c-b73f-89949c75cda0,Marcy,Seattle,WA,1554347001
87a76805-ee95-4c22-b27d-36e41ece5c69,American,West Hartford,CT,1554347001
afc690c5-e746-445a-a5fc-9328d3811deb,Sutherland,Washington,DC,1554347001
ffeb0a55-044c-466e-cfd8-2bb2ea378ad8,Moland,Long Beach,CA,1554347001
fa439160-6ff8-422b-ae58-9762deb5c3d0,Sutteridge,Arlington,VA,1554347001
4c15b337-cd77-4f89-acc0-72b5fed2aace,Schurz,Orlando,FL,1554347001
d8f6d896-5998-466d-8197-6233db2e2ffa,Melvin,Flint,MI,1554347001
31f17c69-f384-4369-ef34-a23895a1bc83,Walton,Fort Wayne,IN,1554347001
